 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216,Mean217,Mean218,Mean219,Mean220,Mean221,Mean222,Mean223,Mean224,Mean225,Mean226,Mean227,Mean228,Mean229,Mean230,Mean231,Mean232,Mean233,Mean234,Mean235,Mean236,Mean237,Mean238,Mean239,Mean240,Mean241,Mean242,Mean243,Mean244,Mean245,Mean246,Mean247,Mean248,Mean249,Mean250,Mean251,Mean252,Mean253,Mean254,Mean255,Mean256,Mean257,Mean258,Mean259,Mean260,Mean261,Mean262,Mean263,Mean264,Mean265,Mean266,Mean267,Mean268,Mean269,Mean270,Mean271,Mean272,Mean273,Mean274,Mean275,Mean276,Mean277,Mean278,Mean279,Mean280,Mean281,Mean282,Mean283,Mean284,Mean285,Mean286,Mean287,Mean288,Mean289,Mean290,Mean291,Mean292,Mean293,Mean294,Mean295,Mean296,Mean297,Mean298,Mean299
100,58.730,53.084,46.328,40.874,40.094,47.175,47.734,58.486,37.557,52.448,34.280,63.244,65.427,34.052,50.552,53.462,42.117,51.325,47.076,37.045,56.432,44.389,74.051,72.356,54.091,42.600,36.199,39.524,45.132,54.280,39.654,56.188,46.445,39.270,54.605,41.956,39.698,47.324,46.762,41.258,55.524,45.419,47.680,47.938,67.583,67.033,79.125,38.278,45.567,66.995,53.286,53.429,73.438,67.550,45.258,59.295,55.260,40.740,60.519,37.938,67.757,56.624,43.348,49.047,74.998,61.555,38.940,70.517,63.285,54.321,55.905,43.323,40.584,83.482,53.127,60.921,53.850,66.552,45.701,40.428,56.067,68.642,41.073,77.027,80.891,82.350,49.683,84.342,47.340,76.930,63.853,78.399,68.983,45.442,55.283,57.699,70.871,51.041,59.950,50.252,83.911,48.516,54.597,46.944,84.522,43.715,63.075,54.337,64.366,69.626,87.982,95.724,57.308,54.258,40.382,48.383,46.760,65.878,48.795,40.149,78.775,64.982,68.931,58.342,65.653,74.309,64.424,42.434,89.922,69.041,44.682,40.678,72.173,51.941,46.711,41.020,48.666,72.591,56.175,72.655,84.738,44.897,45.280,44.852,38.605,46.998,38.527,66.369,47.694,53.210,42.232,60.822,73.573,48.795,54.053,89.984,67.570,64.187,74.941,86.320,43.613,38.374,62.663,53.795,39.126,55.421,102.291,69.216,41.763,47.761,55.310,70.229,52.639,65.550,43.212,55.112,54.393,48.779,68.497,45.181,43.929,49.528,56.269,49.899,53.093,50.660,47.037,55.242,52.850,79.586,43.471,58.554,40.388,44.548,45.531,42.121,44.348,37.114,41.058,42.998,86.896,67.154,58.549,69.232,70.640,48.190,48.203,69.819,42.877,37.214,118.368,66.361,61.504,78.674,37.821,61.262,64.449,38.484,52.566,60.780,39.066,63.635,42.673,37.163,36.874,39.024,65.696,76.935,49.175,34.274,38.291,65.019,96.006,69.510,51.669,50.722,44.172,45.847,52.165,62.520,46.640,42.706,39.287,44.376,62.692,53.200,42.395,53.068,39.167,40.421,47.018,44.799,79.968,70.992,62.460,76.134,49.897,71.598,40.094,54.820,38.730,74.530,94.450,41.729,55.876,61.130,59.551,55.161,49.265,40.075,42.948,40.199,56.682,42.952,43.490,53.623,54.572,44.862,46.464,60.388,41.059,59.536,54.374,41.325,52.862,44.812,72.644,42.757,54.057,47.296,43.931,38.392,40.598,53.349,47.942,54.845,50.790,38.313,40.548
101,58.778,53.055,46.379,40.861,39.351,47.088,47.828,58.437,37.332,52.178,34.229,63.257,65.163,34.127,49.502,53.355,42.468,51.473,46.568,37.076,56.229,44.327,74.200,70.231,54.320,43.034,36.290,39.650,45.038,54.215,39.987,56.182,46.478,39.644,53.933,42.566,39.599,47.726,47.294,41.135,55.710,45.300,47.918,47.670,68.194,67.542,80.167,38.635,45.624,67.026,52.854,53.447,73.751,67.159,45.305,58.956,55.223,40.998,60.185,37.973,67.364,56.870,43.271,48.941,74.457,61.593,39.015,70.617,63.407,54.364,55.882,43.088,40.559,83.917,52.901,61.556,53.693,66.698,45.898,40.474,55.878,67.980,41.013,76.942,80.943,82.244,49.846,84.738,47.333,77.264,63.789,79.402,68.909,45.221,55.166,57.572,70.435,51.038,59.690,50.338,84.012,48.464,54.432,46.868,84.358,43.362,62.733,54.163,64.516,68.687,86.756,93.267,58.382,54.506,40.634,48.628,46.963,65.673,49.036,40.278,78.559,64.704,68.774,58.911,63.054,74.450,64.861,42.387,90.147,69.365,45.065,41.193,72.306,52.046,46.464,41.129,48.621,72.705,56.386,72.625,85.487,44.807,45.898,45.458,39.009,46.796,38.509,66.094,47.620,53.119,42.161,61.149,73.439,48.635,54.054,89.990,67.656,64.384,75.222,86.520,43.694,38.236,62.576,53.740,39.289,56.110,101.590,69.637,41.580,47.673,55.159,70.138,52.607,65.418,43.286,54.961,54.016,48.826,68.800,45.864,43.882,49.804,55.613,49.846,52.676,50.960,47.231,55.247,63.921,79.220,43.191,58.684,40.629,44.603,45.365,42.236,44.223,37.189,41.021,43.110,86.701,66.773,58.636,69.239,70.804,48.750,48.390,70.371,43.003,37.419,119.613,66.292,61.378,78.568,38.169,61.462,64.474,38.456,52.671,60.058,39.066,63.747,42.163,36.959,37.397,38.855,66.114,77.391,72.143,34.214,38.090,64.205,95.680,69.386,51.333,50.684,44.133,46.232,52.292,62.474,46.738,42.776,39.227,44.327,64.146,53.164,42.456,52.143,39.497,40.436,46.996,45.086,79.528,70.975,62.840,75.974,50.611,71.629,40.019,54.674,38.541,74.922,94.428,41.590,55.700,60.449,59.293,54.967,49.414,40.055,43.081,40.369,56.906,43.107,43.552,54.170,54.668,44.171,44.712,60.373,41.240,59.429,54.295,41.360,52.628,44.872,72.873,42.872,54.434,47.118,44.046,38.070,40.771,53.355,47.942,55.144,50.790,38.139,40.185
102,58.614,52.803,46.593,40.853,38.699,46.987,47.651,58.148,36.866,52.033,34.314,63.260,64.909,34.003,49.446,53.066,42.633,51.305,46.734,37.181,56.376,44.429,74.089,68.508,54.083,43.426,36.290,39.731,45.207,53.873,40.372,56.096,46.870,39.606,54.095,42.747,39.451,47.894,47.316,40.893,55.664,45.521,47.812,47.413,68.555,67.311,79.502,38.453,45.592,67.516,52.905,53.196,73.626,67.188,45.108,59.334,55.220,40.554,59.975,37.945,67.310,56.708,42.866,48.677,73.762,61.458,39.016,70.974,63.442,54.443,55.617,43.115,40.467,84.460,52.689,61.381,53.722,66.524,46.075,40.359,55.890,67.071,40.920,76.875,80.416,81.700,49.850,84.706,47.311,77.460,63.778,78.191,68.996,45.045,54.846,57.471,70.527,50.844,59.649,50.884,83.732,48.465,54.418,46.802,83.924,43.328,62.191,54.096,64.396,68.013,85.246,90.156,58.156,54.809,40.654,48.727,47.432,65.587,49.752,40.546,80.094,64.244,68.836,58.787,61.393,74.213,64.917,42.302,90.226,69.719,45.320,41.192,72.807,51.936,46.052,41.188,48.325,72.408,56.271,73.054,85.562,44.866,45.425,45.491,38.923,46.679,38.393,65.649,47.553,52.783,42.124,61.579,73.637,48.542,54.156,90.199,67.299,64.191,75.298,86.203,43.379,38.107,62.274,53.666,39.390,55.684,100.217,70.123,42.049,47.880,55.022,69.978,52.520,65.519,43.138,54.670,53.806,48.898,68.842,45.593,43.909,49.513,55.567,49.763,52.481,51.569,46.975,54.766,61.794,78.841,43.380,58.934,40.994,44.461,45.102,42.103,43.967,37.087,40.830,43.318,85.836,66.594,58.346,69.408,70.599,48.318,49.070,70.073,42.991,37.177,119.668,65.758,61.103,78.810,38.277,61.611,64.391,38.475,52.158,59.402,39.177,64.152,42.102,37.061,37.340,38.901,66.511,77.664,66.492,34.342,38.244,62.288,95.573,68.814,51.268,50.670,44.019,46.373,52.282,62.155,46.800,42.801,39.217,44.539,63.952,53.224,42.377,51.423,39.638,40.254,46.888,45.114,79.532,71.199,62.920,76.420,50.144,72.202,40.035,54.830,38.446,74.997,93.851,41.507,55.598,59.728,59.919,54.823,49.688,40.205,42.864,40.259,56.904,42.917,43.557,54.077,54.795,43.892,43.701,60.412,40.876,59.291,54.040,41.495,52.648,44.681,72.400,42.546,54.511,47.154,44.085,37.921,40.547,53.385,48.029,54.876,50.593,37.672,39.970
103,58.686,52.734,46.393,40.782,38.120,46.807,47.752,58.002,37.070,51.809,34.279,63.264,64.690,34.013,49.531,53.104,42.627,51.045,46.688,37.264,56.354,44.505,74.076,67.616,53.874,43.455,36.229,39.813,45.288,53.978,40.558,56.475,46.907,39.594,54.028,43.327,39.700,47.914,47.879,41.012,55.828,45.868,47.918,47.508,68.271,67.040,79.536,38.399,45.780,67.570,52.734,53.443,73.683,67.120,45.067,59.252,55.298,40.364,60.640,37.823,67.076,56.569,42.870,48.630,73.614,61.733,39.018,70.930,63.617,54.382,55.438,43.132,40.433,84.194,52.568,61.328,54.020,66.308,45.743,40.447,56.502,66.249,40.744,76.584,80.035,81.105,49.658,85.100,47.181,78.033,63.773,77.362,69.631,45.058,54.676,57.175,70.382,50.966,59.384,50.905,83.553,48.308,54.682,46.870,83.932,43.488,62.513,53.966,64.168,67.711,83.860,87.939,58.385,55.100,40.555,48.326,47.561,65.597,49.727,40.280,81.013,63.770,68.734,59.199,60.388,74.006,65.047,42.387,90.249,69.335,45.424,41.354,73.037,51.805,46.216,41.241,48.489,72.438,56.172,73.406,85.294,45.056,45.402,46.119,38.728,46.736,38.323,65.524,47.639,52.694,42.081,61.775,73.427,48.341,53.873,90.630,66.809,63.712,75.128,86.218,43.235,38.063,62.290,53.687,39.281,55.351,98.970,69.647,41.630,47.858,55.461,70.375,52.785,65.491,43.079,55.006,53.851,48.804,68.671,45.601,44.021,49.610,55.197,49.593,52.743,51.049,47.024,54.589,59.564,78.758,43.421,58.789,40.997,44.518,44.915,42.179,43.765,36.956,40.833,43.452,85.654,66.683,58.385,69.749,70.551,48.017,49.087,69.968,42.950,37.046,119.430,65.200,61.038,78.579,38.604,61.628,64.110,38.376,52.032,59.182,39.000,63.749,41.878,36.980,37.882,39.121,66.293,78.095,62.421,34.849,37.936,61.391,95.635,68.633,51.236,50.812,43.909,46.517,52.417,62.159,46.472,42.648,39.426,45.171,63.459,53.220,42.522,51.259,39.675,40.348,46.923,44.944,79.588,70.801,63.370,75.742,50.152,72.706,40.095,54.839,38.554,74.313,93.684,41.437,56.068,58.973,59.820,54.739,49.873,40.249,43.026,40.252,56.977,42.799,43.707,54.362,54.790,43.794,43.305,60.529,40.656,59.361,54.011,41.481,52.629,44.650,71.661,42.819,54.309,47.183,43.976,37.828,40.420,54.178,48.192,54.837,50.326,37.697,40.241
104,58.868,52.815,46.203,40.791,37.713,46.825,47.639,57.863,36.716,52.075,34.245,63.543,64.611,34.049,49.539,53.190,42.664,51.076,46.708,37.396,56.255,44.717,73.732,67.350,53.438,43.997,36.216,39.472,45.473,53.844,40.769,56.357,46.922,39.481,54.067,43.220,39.494,48.356,47.918,40.917,55.746,45.873,47.856,47.405,67.784,66.980,79.765,38.421,45.835,67.459,71.068,53.133,78.083,67.457,45.267,59.190,55.351,40.701,60.797,37.746,67.030,57.358,43.005,48.637,73.832,61.211,38.993,70.884,63.911,54.377,55.404,43.167,40.344,83.733,52.335,61.792,54.453,66.357,45.550,40.528,56.542,65.577,40.674,76.058,79.831,80.809,49.725,84.922,46.859,78.080,64.103,77.011,69.906,45.037,54.735,57.404,70.595,51.105,59.396,50.511,83.731,48.484,54.729,46.942,83.600,43.224,61.681,54.183,64.078,67.921,83.552,86.035,58.068,55.807,40.884,48.293,48.000,66.551,50.328,40.144,81.137,63.417,69.098,58.519,59.712,73.828,64.751,42.390,89.942,69.065,46.132,41.106,72.756,51.702,46.078,40.982,48.567,72.537,56.124,73.396,85.228,44.838,44.992,45.367,38.544,46.941,38.421,65.654,47.743,52.766,42.089,61.783,73.279,48.281,53.594,91.061,66.817,64.285,75.406,86.285,43.326,37.971,62.076,53.587,39.206,54.998,98.024,69.470,41.536,47.664,55.235,70.627,52.503,65.106,43.188,54.858,54.405,48.648,68.720,45.196,43.908,49.493,55.019,49.278,52.586,50.925,47.310,54.612,57.877,78.551,43.721,58.552,40.970,44.719,44.830,42.082,44.256,36.969,40.754,43.650,85.344,66.622,57.522,69.853,70.240,47.900,48.605,69.421,42.887,36.888,118.372,64.468,61.140,78.594,38.926,61.489,63.954,38.794,52.811,58.912,39.003,63.783,41.861,37.211,37.792,38.961,66.739,78.119,59.290,35.660,38.205,60.814,95.867,68.164,51.169,50.615,44.027,46.550,52.905,62.143,46.536,42.907,39.406,45.477,63.066,53.244,42.528,50.946,39.560,40.155,46.892,45.081,79.600,70.769,63.048,75.478,50.058,73.054,40.184,54.887,38.436,74.219,93.533,41.461,56.292,58.701,59.490,54.664,49.833,40.167,43.279,40.143,57.082,42.703,43.738,54.337,54.966,43.784,43.305,60.485,40.647,66.354,53.839,41.415,52.617,44.630,71.378,42.950,54.225,47.176,43.752,37.440,40.339,53.756,48.111,54.667,50.286,37.552,39.948
105,59.381,52.800,46.231,40.879,37.316,46.732,47.664,57.826,36.731,51.988,34.357,64.036,64.764,34.046,49.365,53.152,42.628,51.441,46.660,37.574,56.336,44.990,74.157,66.951,53.418,43.634,36.314,39.649,45.320,54.038,40.205,56.531,47.277,39.727,53.628,43.260,39.372,48.325,47.892,41.127,56.164,45.719,48.146,47.379,67.760,66.535,79.872,38.357,46.073,68.057,73.496,53.475,77.930,66.973,45.416,59.100,55.562,40.901,61.628,37.779,67.072,57.159,43.176,48.867,73.927,61.037,39.006,70.815,63.441,53.916,55.314,43.541,40.442,84.019,52.157,61.385,53.901,66.457,45.502,40.773,56.426,64.890,40.714,76.117,79.885,80.461,49.712,84.736,46.888,78.578,64.252,76.466,69.958,45.029,54.482,57.292,70.476,51.270,59.475,50.354,83.492,48.638,54.600,46.997,83.421,43.725,61.641,54.140,64.107,68.239,83.036,84.489,59.376,56.047,41.041,47.611,48.180,65.940,50.367,40.170,81.591,63.011,69.001,58.283,59.686,74.019,64.611,42.288,90.296,68.793,46.291,41.043,72.503,51.791,46.169,40.880,48.757,73.038,56.319,73.296,85.436,45.011,44.867,44.906,38.652,46.530,38.493,65.735,47.975,52.827,42.129,62.013,73.817,48.510,53.790,91.703,67.712,65.427,75.648,86.583,43.351,38.119,62.164,53.559,39.146,55.115,97.820,69.675,41.801,47.610,55.204,71.032,52.581,65.193,43.195,55.013,54.359,48.782,69.165,45.394,43.992,49.761,54.738,49.658,52.595,50.669,47.288,54.732,56.531,78.984,43.829,58.190,40.780,44.646,44.809,42.408,43.821,36.850,40.678,43.905,85.479,66.827,57.291,69.818,70.235,47.986,48.343,69.427,43.045,36.998,119.020,64.386,61.112,78.473,38.731,61.211,64.089,39.214,53.168,58.609,38.975,63.718,41.875,37.054,37.449,38.923,66.566,77.756,57.108,36.051,38.314,61.159,96.123,68.159,51.173,50.550,43.905,46.915,52.818,62.260,46.646,43.445,39.481,45.644,62.904,53.363,42.503,50.770,39.585,40.029,47.081,45.128,79.697,70.496,62.731,74.836,50.038,73.937,40.197,55.164,38.451,73.895,93.434,41.784,56.505,58.297,59.503,54.621,50.272,40.287,43.370,40.137,57.093,42.842,43.830,54.168,55.064,43.634,46.216,60.746,40.649,68.138,53.892,41.395,52.955,44.705,71.261,42.547,54.329,47.325,43.976,37.395,40.205,53.663,47.825,54.859,50.397,37.303,40.115
106,59.251,52.900,46.397,41.074,36.947,46.531,47.547,57.661,36.319,51.903,34.436,63.898,64.755,34.158,49.770,53.254,42.246,51.220,47.051,37.639,56.363,44.727,74.361,66.570,53.580,43.798,36.262,39.667,45.203,53.634,40.660,56.543,47.169,39.934,53.344,43.810,39.457,48.129,47.950,41.250,55.960,45.616,48.489,47.617,67.778,66.579,79.976,38.437,45.898,67.642,76.133,53.303,79.159,67.460,45.557,58.552,55.669,40.925,62.236,37.565,67.226,57.472,43.370,48.866,74.286,61.152,38.829,70.474,63.381,53.724,55.154,43.844,40.465,84.334,61.197,62.698,53.874,66.671,45.674,40.468,56.546,64.163,40.648,76.377,80.025,79.880,49.683,85.025,46.734,78.449,64.048,75.209,70.101,44.871,54.294,57.206,70.458,51.236,59.460,50.037,83.169,48.451,54.708,47.018,83.579,43.451,61.556,54.488,63.908,67.836,82.288,82.916,58.575,55.734,40.999,47.601,48.176,65.475,50.132,40.178,80.933,62.815,68.924,58.141,59.229,74.159,64.145,42.261,89.984,68.770,46.707,41.068,72.827,51.829,46.730,40.739,48.783,73.494,56.710,73.498,85.269,44.877,44.766,45.003,38.761,46.429,38.546,65.502,47.885,52.629,42.153,61.824,73.805,48.339,53.715,92.141,67.078,65.753,75.972,86.908,43.194,38.052,62.108,53.304,38.937,55.115,98.134,69.409,41.728,47.459,55.161,71.469,52.438,65.662,43.169,54.884,54.218,48.658,69.225,45.196,43.887,49.565,54.573,49.655,52.739,50.224,47.216,54.939,55.490,79.113,43.918,58.362,40.452,44.608,44.638,42.383,44.440,36.774,40.954,43.931,85.763,66.990,57.389,69.879,69.962,48.043,48.221,69.503,43.017,36.884,118.732,64.020,61.131,79.026,38.699,60.999,63.928,39.449,53.447,61.171,39.063,63.411,41.789,36.803,37.302,38.967,66.518,77.396,55.102,35.642,38.310,60.869,96.179,68.005,51.091,50.280,43.802,46.980,52.601,62.380,46.421,43.467,39.252,45.127,62.617,53.449,42.515,50.435,39.773,40.058,46.928,44.816,79.914,70.261,62.358,74.599,50.138,74.521,40.201,55.352,38.392,73.542,93.384,41.695,56.476,57.922,60.454,54.697,50.108,40.210,43.283,40.176,57.220,42.699,43.851,54.110,55.004,43.391,44.856,61.021,40.961,66.888,53.845,41.574,53.039,44.703,70.976,42.522,54.369,47.347,43.838,37.315,40.187,53.827,47.927,54.704,50.406,37.219,39.959
107,59.189,52.688,46.097,41.019,36.506,46.675,47.555,57.250,36.147,51.771,34.462,63.969,64.648,34.104,49.343,53.212,42.266,51.207,46.798,37.618,56.270,44.635,73.967,66.494,53.352,43.428,36.421,39.599,45.292,54.347,40.615,56.188,46.968,40.086,53.968,43.948,39.586,48.226,47.950,41.115,56.099,45.906,48.254,47.720,67.859,66.432,80.216,38.360,45.815,67.767,73.379,53.554,77.794,67.340,45.760,58.611,55.685,40.998,62.667,37.746,67.062,57.001,43.476,49.065,74.552,60.987,38.859,70.956,63.071,53.664,55.189,44.139,40.364,84.872,75.153,62.245,53.954,66.896,45.864,41.268,56.561,64.311,40.731,76.074,80.397,79.777,49.600,85.025,46.472,78.248,64.007,74.164,70.864,44.943,54.144,57.294,70.532,51.212,59.405,49.784,83.282,48.679,54.793,47.049,83.548,43.491,61.052,54.296,63.794,67.628,81.674,82.077,57.514,55.280,40.885,47.538,47.866,65.175,49.940,40.342,80.484,62.334,69.018,58.506,60.031,74.101,63.843,42.283,89.617,68.768,46.445,41.108,72.665,51.907,46.491,40.623,48.518,73.498,56.444,73.802,85.134,44.942,44.873,44.762,38.655,46.396,38.481,65.400,48.010,52.759,42.719,61.637,73.851,48.269,53.733,92.704,68.540,65.890,76.059,87.287,42.992,38.116,62.481,53.536,39.201,54.732,98.866,69.097,42.024,47.339,55.230,71.987,52.403,66.034,43.342,54.782,53.533,48.398,69.285,45.429,43.938,49.485,54.343,49.969,52.642,49.844,47.044,54.643,54.578,79.050,43.832,58.021,40.641,44.577,44.681,42.561,44.151,36.626,40.729,44.220,85.375,67.718,56.921,70.301,69.853,48.045,48.244,69.452,42.971,36.794,118.526,63.585,61.306,78.920,38.590,60.874,63.761,39.448,53.592,61.099,39.096,63.238,41.876,36.680,37.441,38.811,66.468,77.188,53.695,35.256,38.219,61.135,96.033,68.206,51.515,50.372,43.773,46.738,52.751,62.360,46.485,43.641,39.326,44.500,62.616,53.711,42.551,50.337,39.780,40.124,47.227,44.866,80.159,70.296,62.476,74.406,49.898,74.098,40.237,55.415,38.350,73.339,93.246,42.080,56.636,57.667,60.663,54.874,49.837,40.073,43.460,40.137,57.005,42.644,43.892,54.250,55.081,43.513,44.101,61.105,40.988,65.141,53.942,41.213,52.817,44.622,70.649,42.639,54.334,47.524,43.839,37.272,40.039,53.474,47.813,54.863,50.614,37.144,40.111
108,59.114,52.405,46.312,41.259,36.322,46.737,47.547,57.178,36.134,51.944,34.408,64.213,64.688,34.252,49.152,53.063,42.261,51.453,46.608,37.545,56.539,44.665,74.216,66.645,53.422,43.579,36.375,39.586,45.447,54.088,40.942,56.216,46.769,40.190,53.759,43.577,39.648,48.247,48.418,41.119,56.149,46.010,48.355,48.528,67.795,66.457,80.887,38.241,45.685,67.547,69.455,53.528,76.751,67.391,45.628,58.371,55.755,40.867,62.943,37.709,66.947,56.880,43.123,49.524,75.172,60.948,38.705,70.871,62.944,53.760,55.128,43.966,40.527,84.776,75.752,62.289,54.245,66.804,45.632,41.145,56.732,63.986,40.392,76.156,81.095,79.567,49.660,84.815,46.961,78.199,64.192,73.853,70.307,44.917,54.221,57.191,70.359,51.479,59.715,49.748,83.639,50.774,55.158,46.802,83.580,43.176,60.551,54.667,63.878,67.274,80.984,80.996,57.221,54.930,40.850,47.372,47.473,65.860,49.822,40.475,81.366,62.262,69.048,58.518,59.597,74.163,63.902,42.263,89.364,68.551,46.018,41.319,72.579,51.621,46.192,40.605,48.480,73.240,56.777,73.924,85.743,45.027,44.811,44.758,38.363,46.535,38.641,65.749,47.932,52.726,42.448,61.823,73.637,48.340,53.790,92.952,69.250,65.863,75.880,87.251,43.049,38.024,62.330,53.410,40.387,54.958,99.006,69.048,43.852,47.397,55.302,72.225,52.166,66.211,43.503,54.499,53.520,48.328,69.228,45.339,43.798,49.541,54.068,55.863,52.456,49.727,47.210,55.154,54.073,79.098,43.844,58.343,40.588,44.472,44.772,42.365,44.414,36.457,40.863,44.756,85.637,68.212,57.225,70.404,70.402,48.165,47.878,69.914,43.090,36.797,118.756,63.904,61.693,79.691,39.148,61.033,63.801,39.354,53.958,60.607,38.977,63.283,42.428,36.857,37.382,38.779,66.615,77.305,52.703,35.095,38.178,61.080,95.935,67.985,51.382,50.258,43.809,46.506,52.538,62.377,46.157,43.668,39.257,43.961,62.859,53.532,42.536,50.299,39.842,40.197,47.098,45.081,80.097,70.564,62.377,74.108,49.830,73.606,40.492,55.481,38.352,73.035,93.366,42.318,56.494,57.759,60.324,54.845,49.658,40.071,43.317,40.267,57.237,42.826,43.880,54.880,55.096,43.380,43.668,61.390,40.893,63.885,54.005,41.301,53.352,44.665,70.378,42.495,54.251,47.486,43.927,37.231,40.017,53.417,47.860,54.828,50.716,36.925,40.022
109,59.419,52.278,46.193,41.248,35.936,46.855,47.403,57.087,35.865,51.976,34.434,64.076,64.620,34.162,49.121,53.009,42.289,51.189,46.389,37.504,56.740,44.499,73.982,66.497,53.190,43.561,36.169,39.660,45.172,53.855,40.769,56.038,46.630,40.122,53.814,43.909,39.434,48.090,48.686,41.663,56.076,46.256,48.113,48.801,67.902,66.448,81.179,38.550,45.566,67.303,65.622,53.905,76.675,67.760,45.754,58.367,55.678,40.858,62.821,37.766,66.786,56.931,43.505,49.470,75.319,60.981,39.033,70.509,62.992,53.933,55.199,44.113,40.319,84.529,68.511,62.446,53.958,66.583,45.538,40.848,56.617,63.659,40.545,76.506,81.032,79.508,49.594,85.175,46.730,77.671,64.210,73.274,70.110,45.178,54.184,57.161,70.471,51.270,59.956,49.987,83.959,50.216,55.541,46.753,83.253,43.377,61.095,57.453,64.089,67.284,81.435,80.672,56.750,54.691,40.927,47.711,47.356,66.764,49.794,40.328,81.703,62.336,69.296,58.282,59.903,74.473,64.272,42.266,89.357,68.492,45.643,41.629,72.338,51.466,46.130,40.744,48.522,73.373,56.533,73.710,85.149,44.861,44.608,44.726,38.559,46.332,38.757,65.629,48.118,52.807,42.233,61.965,73.580,48.345,53.732,93.413,69.033,65.697,76.131,87.069,43.324,37.905,62.413,53.354,41.900,54.985,99.465,68.816,46.651,47.218,55.614,72.362,51.957,66.436,43.628,54.243,53.332,48.495,69.092,45.271,43.648,49.584,54.513,53.287,52.394,49.799,47.159,54.988,53.889,79.158,43.743,58.174,40.604,44.712,44.740,42.435,43.707,36.565,40.988,44.816,85.563,68.446,57.071,69.903,70.004,48.315,47.727,69.802,42.855,36.737,119.062,63.652,62.025,79.942,39.782,60.882,63.804,39.262,54.129,60.002,39.040,63.298,42.181,36.633,37.333,38.840,66.510,77.011,52.163,34.839,38.187,61.173,96.079,68.664,50.994,50.093,43.691,46.107,52.343,62.577,45.743,43.312,39.201,44.522,62.916,53.551,42.421,50.603,39.756,40.299,47.030,44.669,80.203,70.243,61.964,74.052,49.954,73.262,40.436,55.518,38.574,72.968,93.333,42.417,56.561,58.342,59.873,54.954,49.838,40.310,43.165,40.228,57.138,42.854,44.091,54.560,54.904,43.407,43.530,61.340,40.836,63.173,54.038,41.266,53.927,44.739,69.928,42.790,54.363,47.912,43.812,37.248,39.820,53.437,47.968,54.645,50.757,36.846,40.104
